date	post_url	video_url
2021-05-23	http://news.gdmztv.com/2021/282118.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/23/188bdb42b47b4aba8409c794c55b20b2/h264_1200k_mp4.mp4
2021-05-24	http://news.gdmztv.com/2021/282172.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/24/a45a674c96d7445b89939ea40adde74a/h264_1200k_mp4.mp4
2021-05-25	http://news.gdmztv.com/2021/282206.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/25/a4287660b5e344bdaffd9d9fe4a61f0c/h264_1200k_mp4.mp4
2021-05-26	http://news.gdmztv.com/2021/282280.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/26/c23ac7a1937d44aab8fdf2727f85ff4b/h264_1200k_mp4.mp4
2021-05-27	http://news.gdmztv.com/2021/282377.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/27/9d2a5dd233f743a7b968849c188e6931/h264_1200k_mp4.mp4
2021-05-28	http://news.gdmztv.com/2021/282439.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/28/b8fd591d59814ac187117952f68e5069/h264_1200k_mp4.mp4
2021-05-29	http://news.gdmztv.com/2021/282489.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/29/95671f391ae54088815721180464700a/h264_1200k_mp4.mp4
2021-05-30	http://news.gdmztv.com/2021/282522.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/30/a9e84b9df4d74ced97db94f5ab759502/h264_1200k_mp4.mp4
2021-05-31	http://news.gdmztv.com/2021/282579.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/05/31/2f1f24e90691452284d685b8bd746e18/h264_1200k_mp4.mp4
2021-06-01	http://news.gdmztv.com/2021/282643.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/01/ece16423f89147c98f63610546114b91/h264_1200k_mp4.mp4
2021-06-02	http://news.gdmztv.com/2021/282706.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/03/035648eda76c4930b2040620b03f393e/h264_1200k_mp4.mp4
2021-06-03	http://news.gdmztv.com/2021/282745.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/03/210a3ad4796042ff9b06b9d362c9edfc/h264_1200k_mp4.mp4
2021-06-04	http://news.gdmztv.com/2021/282794.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/04/57e5de29e34f4bbfa0688a3e15021786/h264_1200k_mp4.mp4
2021-06-05	http://news.gdmztv.com/2021/282825.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/05/074f0dec8be4451fb2fa60d4d9cb65a9/h264_1200k_mp4.mp4
2021-06-06	http://news.gdmztv.com/2021/282846.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/06/2dc2560cc58c4c89a833e36ca6bc1d38/h264_1200k_mp4.mp4
2021-06-07	http://news.gdmztv.com/2021/282910.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/07/80160fe17044407ea50afa84e263ba6d/h264_1200k_mp4.mp4
2021-06-08	http://news.gdmztv.com/2021/283258.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/08/64ff903f6ea74f96bca5ef8e7f396cb0/h264_1200k_mp4.mp4
2021-06-09	http://news.gdmztv.com/2021/283340.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/09/d0ccc5f1c5b844cab226cf01a43ee547/h264_1200k_mp4.mp4
2021-06-10	http://news.gdmztv.com/2021/283403.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/10/0489d471c41a4e52a9b1842380612fa3/h264_1200k_mp4.mp4
2021-06-11	http://news.gdmztv.com/2021/283453.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/11/5c520e01bf5f435c86a6e6e5beae10ee/h264_1200k_mp4.mp4
2021-06-12	http://news.gdmztv.com/2021/283513.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/12/9832d6575013457d9c7b02f2beb537d1/h264_1200k_mp4.mp4
2021-06-13	http://news.gdmztv.com/2021/283533.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/13/296987d0561c48d6bceb7bc22522b1d4/h264_1200k_mp4.mp4
2021-06-14	http://news.gdmztv.com/2021/283596.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/14/4e7002e0efc14d6985edd36d1a46a929/h264_1200k_mp4.mp4
2021-06-15	http://news.gdmztv.com/2021/283659.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/15/1678591edfb0460db8cfdd522e904e1a/h264_1200k_mp4.mp4
2021-06-16	http://news.gdmztv.com/2021/283707.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/16/8b128d34f57145f299014d086dae16cc/h264_1200k_mp4.mp4
2021-06-17	http://news.gdmztv.com/2021/283798.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/17/e928f44b18f54536a3cb423cacf5ddba/h264_1200k_mp4.mp4
2021-06-18	http://news.gdmztv.com/2021/283884.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/18/432ecdc9078645279af0881f78166b2d/h264_1200k_mp4.mp4
2021-06-19	http://news.gdmztv.com/2021/283913.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/19/293e3061c0b348948bda006b5933c522/h264_1200k_mp4.mp4
2021-06-20	http://news.gdmztv.com/2021/283940.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/20/9d48db51edbd40a7a15fbfaf68869337/h264_1200k_mp4.mp4
2021-06-21	http://news.gdmztv.com/2021/284010.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/21/216cd905f1f642e3a7966c912c1d0480/h264_1200k_mp4.mp4
2021-06-22	http://news.gdmztv.com/2021/284084.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/22/da96c2a6e0994f1eb51db0394bd396e1/h264_1200k_mp4.mp4
2021-06-23	http://news.gdmztv.com/2021/284151.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/23/02d1062b9dc14e16bba60a4857e80c42/h264_1200k_mp4.mp4
2021-06-24	http://news.gdmztv.com/2021/284224.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/25/908f9ca2464d4da6a0176faba38c4e45/h264_1200k_mp4.mp4
2021-06-25	http://news.gdmztv.com/2021/284282.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/25/489e29cbca394105b28d446511aabbb7/h264_1200k_mp4.mp4
2021-06-26	http://news.gdmztv.com/2021/284349.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/26/48b94d65da8343df93369533841a62db/h264_1200k_mp4.mp4
2021-06-28	http://news.gdmztv.com/2021/284437.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/28/8e0bef1dea2f458f8e3c27a4b2148209/h264_1200k_mp4.mp4
2021-06-29	http://news.gdmztv.com/2021/284520.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/29/7d439d04d6494bc59979c87eb345e3c8/h264_1200k_mp4.mp4
2021-06-30	http://news.gdmztv.com/2021/284586.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/06/30/ced9b0183b7b49a4aa57faadbd2ace43/h264_1200k_mp4.mp4
2021-07-01	http://news.gdmztv.com/2021/284652.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/01/d80324c4f03c46a7af266f790fccbe23/h264_1200k_mp4.mp4
2021-07-02	http://news.gdmztv.com/2021/284731.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/02/ac1deafa50e34096928a2e839607dab0/h264_1200k_mp4.mp4
2021-07-03	http://news.gdmztv.com/2021/284775.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/03/bb55bbeb45ef45819645a1ffd7861bc2/h264_1200k_mp4.mp4
2021-07-04	http://news.gdmztv.com/2021/284805.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/04/bd57e3a50bf94f999f7ec5885921dfb1/h264_1200k_mp4.mp4
2021-07-05	http://news.gdmztv.com/2021/284864.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/05/56964334a7d34957b4208bc5e002adb3/h264_1200k_mp4.mp4
2021-07-06	http://news.gdmztv.com/2021/284930.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/06/9ff10b9021d54aed89aab7255ec0527c/h264_1200k_mp4.mp4
2021-07-07	http://news.gdmztv.com/2021/285007.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/07/7dfd731e8dd84089aa89167ddb771bb1/h264_1200k_mp4.mp4
2021-07-08	http://news.gdmztv.com/2021/285065.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/08/eaff5486aedf45dbb2087beceb75e8e4/h264_1200k_mp4.mp4
2021-07-09	http://news.gdmztv.com/2021/285116.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/09/6077bafc92454e6e987077ba8e4230f2/h264_1200k_mp4.mp4
2021-07-10	http://news.gdmztv.com/2021/285168.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/10/82a2fbf7f450475dba0ec44e508957cd/h264_1200k_mp4.mp4
2021-07-11	http://news.gdmztv.com/2021/285209.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/11/c6b296010df641b6a0735802c87e4f3c/h264_1200k_mp4.mp4
2021-07-12	http://news.gdmztv.com/2021/285268.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/12/ac3a211b1f6a40c19d5aa4b851641e4a/h264_1200k_mp4.mp4
2021-07-13	http://news.gdmztv.com/2021/285353.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/13/375bd3cd4a3b4dec8d6fcd06dfe196e8/h264_1200k_mp4.mp4
2021-07-14	http://news.gdmztv.com/2021/285401.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/14/e10b540df63f40fbb1cfcd133b1ecd05/h264_1200k_mp4.mp4
2021-07-15	http://news.gdmztv.com/2021/285452.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/15/361d4d97f3724c1a9cec9d32f4975d85/h264_1200k_mp4.mp4
2021-07-16	http://news.gdmztv.com/2021/285560.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/16/21addedcc9ce403b835a9242758a75e0/h264_1200k_mp4.mp4
2021-07-17	http://news.gdmztv.com/2021/285595.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/17/8e779f2df8ab46e2a162e195083b1998/h264_1200k_mp4.mp4
2021-07-18	http://news.gdmztv.com/2021/285627.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/18/df50adb8c4c24dd0a4f914da710d21aa/h264_1200k_mp4.mp4
2021-07-19	http://news.gdmztv.com/2021/285682.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/19/63d397903efb40abbe764b6e2cd06c9b/h264_1200k_mp4.mp4
2021-07-20	http://news.gdmztv.com/2021/285745.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/20/5276561c42b74d7f9dd02b851b0cf0c6/h264_1200k_mp4.mp4
2021-07-21	http://news.gdmztv.com/2021/285828.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/21/aad52884972348b79ce5cadc8addd916/h264_1200k_mp4.mp4
2021-07-22	http://news.gdmztv.com/2021/286066.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/22/b4f6a09e4c99437898e03148b73a6ed8/h264_1200k_mp4.mp4
2021-07-23	http://news.gdmztv.com/2021/286125.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/23/e055234d81474a9187bbf39d4186118d/h264_1200k_mp4.mp4
2021-07-24	http://news.gdmztv.com/2021/286168.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/24/cddced491bd449979f1d6588607c7e20/h264_1200k_mp4.mp4
2021-07-25	http://news.gdmztv.com/2021/286211.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/25/6efeb5b354ac4673ae44affd096b8793/h264_1200k_mp4.mp4
2021-07-26	http://news.gdmztv.com/2021/286265.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/26/23ed89885a304de482c7ee2281538253/h264_1200k_mp4.mp4
2021-07-27	http://news.gdmztv.com/2021/286342.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/27/4732295119664cdba2ee39db1914953e/h264_1200k_mp4.mp4
2021-07-28	http://news.gdmztv.com/2021/286402.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/28/92857705afc444c3b2d757e501d5e7d7/h264_1200k_mp4.mp4
2021-07-29	http://news.gdmztv.com/2021/286464.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/29/0a22a882a313412a843812fa5c7cbb54/h264_1200k_mp4.mp4
2021-07-30	http://news.gdmztv.com/2021/286526.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/30/5adb0321e47248cfa91e878142047182/h264_1200k_mp4.mp4
2021-07-31	http://news.gdmztv.com/2021/286560.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/07/31/c273cee1b9394daa92e72fe48b7e0644/h264_1200k_mp4.mp4
2021-08-01	http://news.gdmztv.com/2021/286582.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/01/b334464b5b824fe792f658f1d5cca041/h264_1200k_mp4.mp4
2021-08-02	http://news.gdmztv.com/2021/286655.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/02/35634536db4b474f9837527e74544f95/h264_1200k_mp4.mp4
2021-08-03	http://news.gdmztv.com/2021/286760.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/03/2cd6fcdc841b480bb48f5f26b27d4a44/h264_1200k_mp4.mp4
2021-08-04	http://news.gdmztv.com/2021/286833.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/04/8a0c6bb706f247648fec0a65b027d264/h264_1200k_mp4.mp4
2021-08-05	http://news.gdmztv.com/2021/286883.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/05/ee42669d2c99450aa473e59e9a95ca30/h264_1200k_mp4.mp4
2021-08-06	http://news.gdmztv.com/2021/286950.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/06/2148a2ce928449f89f1d9dcd1c38c012/h264_1200k_mp4.mp4
2021-08-07	http://news.gdmztv.com/2021/287014.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/07/154d2891447c43f3b33640f8485abbe3/h264_1200k_mp4.mp4
2021-08-08	http://news.gdmztv.com/2021/287048.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/08/a36756d4e8f24b40bfad9936683eafb6/h264_1200k_mp4.mp4
2021-08-09	http://news.gdmztv.com/2021/287130.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/09/c56d8187a6b54d309173cb7bcc0dbd79/h264_1200k_mp4.mp4
2021-08-10	http://news.gdmztv.com/2021/287179.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/10/aa63c67d84d241cea4e5241ff254df9b/h264_1200k_mp4.mp4
2021-08-11	http://news.gdmztv.com/2021/287244.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/11/c96bb64abe434f9cb5beac7599c0918f/h264_1200k_mp4.mp4
2021-08-12	http://news.gdmztv.com/2021/287307.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/13/08f45039c5564c06bfff0ddb66b56290/h264_1200k_mp4.mp4
2021-08-13	http://news.gdmztv.com/2021/287379.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/13/e4aeccb7b9ea453a8ecb3eb64def032d/h264_1200k_mp4.mp4
2021-08-14	http://news.gdmztv.com/2021/287411.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/14/b31cc9065e234a6d95220a967f001d03/h264_1200k_mp4.mp4
2021-08-16	http://news.gdmztv.com/2021/287513.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/16/ee8f7801b6804d7fababec50c956a06c/h264_1200k_mp4.mp4
2021-08-17	http://news.gdmztv.com/2021/287586.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/18/28db3818211a4715ae09b3f47eae535e/h264_1200k_mp4.mp4
2021-08-18	http://news.gdmztv.com/2021/287633.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/18/03007547a23c4ef09025062a150cd5d8/h264_1200k_mp4.mp4
2021-08-19	http://news.gdmztv.com/2021/287706.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/19/663c5902ab3242bc90b7701cc2d6f4ed/h264_1200k_mp4.mp4
2021-08-20	http://news.gdmztv.com/2021/287781.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/20/420edf09df0646e18f137e447ca52107/h264_1200k_mp4.mp4
2021-08-21	http://news.gdmztv.com/2021/287822.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/21/8db49f8be635464b82b1e1067cc2a566/h264_1200k_mp4.mp4
2021-08-22	http://news.gdmztv.com/2021/287852.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/22/34f182598ed54701aefe79444397d073/h264_1200k_mp4.mp4
2021-08-23	http://news.gdmztv.com/2021/287897.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/23/3c4c001c331045d1868ffd6bb90ed58b/h264_1200k_mp4.mp4
2021-08-24	http://news.gdmztv.com/2021/288010.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/24/cf68d2c0fc1e4734b5a3c478c7f5a151/h264_1200k_mp4.mp4
2021-08-25	http://news.gdmztv.com/2021/288073.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/25/b78f669808004044b68194d11157ac36/h264_1200k_mp4.mp4
2021-08-26	http://news.gdmztv.com/2021/288137.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/26/98745c5c472a444c8927d4882cb552c2/h264_1200k_mp4.mp4
2021-08-27	http://news.gdmztv.com/2021/288203.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/27/de2a4972962745fa866a688f83fc1625/h264_1200k_mp4.mp4
2021-08-28	http://news.gdmztv.com/2021/288246.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/28/dfbd15ed259741a49783322de6a3f1e5/h264_1200k_mp4.mp4
2021-08-29	http://news.gdmztv.com/2021/288287.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/29/3c1b174729b64adeaa9997bffd866aaf/h264_1200k_mp4.mp4
2021-08-30	http://news.gdmztv.com/2021/288355.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/30/840d43718def46a09b9d1c5b21eb6e53/h264_1200k_mp4.mp4
2021-08-31	http://news.gdmztv.com/2021/288434.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/08/31/d22b8c18ccbb4374bb04e94db5f9ac0d/h264_1200k_mp4.mp4
2021-09-01	http://news.gdmztv.com/2021/288486.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/01/960dcc12c32349caa63a3d6b8a776947/h264_1200k_mp4.mp4
2021-09-02	http://news.gdmztv.com/2021/288566.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/02/dacbb9c91dc14d5d8f07d54f1122ce99/h264_1200k_mp4.mp4
2021-09-03	http://news.gdmztv.com/2021/288608.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/03/86cdf34237694d829f79b114f165eed3/h264_1200k_mp4.mp4
2021-09-04	http://news.gdmztv.com/2021/288670.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/04/e2c03d2adfa547c0af1e18d2ea5ad18e/h264_1200k_mp4.mp4
2021-09-05	http://news.gdmztv.com/2021/288689.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/05/cfb47652986b4bafad26baca0d9a4267/h264_1200k_mp4.mp4
2021-09-06	http://news.gdmztv.com/2021/288918.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/09/9d0308f57d3d4934a8d9c2a96af10040/h264_1200k_mp4.mp4
2021-09-07	http://news.gdmztv.com/2021/288836.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/07/76cce0d56e18418a93a526f4dc91a782/h264_1200k_mp4.mp4
2021-09-08	http://news.gdmztv.com/2021/288898.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/09/9d0308f57d3d4934a8d9c2a96af10040/h264_1200k_mp4.mp4
2021-09-09	http://news.gdmztv.com/2021/288957.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/09/d6669bff6ccd4993a7d6823941b876b4/h264_1200k_mp4.mp4
2021-09-10	http://news.gdmztv.com/2021/289054.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/10/f4d076f19938451f8114c5884aee9012/h264_1200k_mp4.mp4
2021-09-11	http://news.gdmztv.com/2021/289089.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/11/6aa13ccdebc34209bedfaefe3926c394/h264_1200k_mp4.mp4
2021-09-12	http://news.gdmztv.com/2021/289107.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/12/12ba30767cf84d6289a5db647ee0453b/h264_1200k_mp4.mp4
2021-09-13	http://news.gdmztv.com/2021/289191.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/13/12844765c0244b40b976a0041b24adef/h264_1200k_mp4.mp4
2021-09-14	http://news.gdmztv.com/2021/289261.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/14/43ad8bd1785b4fd19dbf106a96c5d94c/h264_1200k_mp4.mp4
2021-09-16	http://news.gdmztv.com/2021/289392.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/16/0806f0e2983c430eab2f33b3c612205b/h264_1200k_mp4.mp4
2021-09-17	http://news.gdmztv.com/2021/289453.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/17/744d14d2f63f4a44b7ce4e21862a6713/h264_1200k_mp4.mp4
2021-09-18	http://news.gdmztv.com/2021/289519.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/18/109a262da80940fbb09f2e3d2c2021b6/h264_1200k_mp4.mp4
2021-09-19	http://news.gdmztv.com/2021/289568.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/19/9b86d98f9d09445abe856c1de76e5f79/h264_1200k_mp4.mp4
2021-09-20	http://news.gdmztv.com/2021/289635.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/20/268cab80afe447f9a3f0009c129258f7/h264_1200k_mp4.mp4
2021-09-21	http://news.gdmztv.com/2021/289678.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/21/ab79752efbdc49b4855738c091f96c12/h264_1200k_mp4.mp4
2021-09-22	http://news.gdmztv.com/2021/289738.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/22/b2d5e83ec20a45be812d8025cf963d15/h264_1200k_mp4.mp4
2021-09-23	http://news.gdmztv.com/2021/289815.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/23/b8d0658324b84f2cbb20ab0628e2b72d/h264_1200k_mp4.mp4
2021-09-24	http://news.gdmztv.com/2021/289887.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/24/325d7974f9274990ae37001391d2ac53/h264_1200k_mp4.mp4
2021-09-25	http://news.gdmztv.com/2021/289926.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/25/53f823103e0748c6902b175700e1cf30/h264_1200k_mp4.mp4
2021-09-26	http://news.gdmztv.com/2021/289937.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/26/e4f25371d1674460a682e49c1ecc3d06/h264_1200k_mp4.mp4
2021-09-27	http://news.gdmztv.com/2021/290028.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/27/4ab0abf6b0a14fd9bd84e033225275dd/h264_1200k_mp4.mp4
2021-09-28	http://news.gdmztv.com/2021/290079.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/28/2efadc3a95c341a1b1e1224d19f51731/h264_1200k_mp4.mp4
2021-09-29	http://news.gdmztv.com/2021/290163.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/29/5eaf1017a27a4081b2de933963f56ca6/h264_1200k_mp4.mp4
2021-09-30	http://news.gdmztv.com/2021/290241.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/09/30/46003511fcb84a46afba0493b7ea5f58/h264_1200k_mp4.mp4
2021-10-01	http://news.gdmztv.com/2021/290295.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/01/6c9b25b173ae4d57bfafb4c9a8d76902/h264_1200k_mp4.mp4
2021-10-02	http://news.gdmztv.com/2021/290337.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/02/82e534f664ca4f7a9f3326933093ecc4/h264_1200k_mp4.mp4
2021-10-04	http://news.gdmztv.com/2021/290423.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/04/57659c8f15294103b12a0a94ad62c68b/h264_1200k_mp4.mp4
2021-10-05	http://news.gdmztv.com/2021/290471.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/05/60a6a1f43f224a52a653a44ea3332b73/h264_1200k_mp4.mp4
2021-10-06	http://news.gdmztv.com/2021/290527.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/06/69e9e582c41049f2a6f5e29be156ff5c/h264_1200k_mp4.mp4
2021-10-03	http://news.gdmztv.com/2021/290367.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/03/ad5aece3b6044291bea1532d3de9261e/h264_1200k_mp4.mp4
2021-10-07	http://news.gdmztv.com/2021/290560.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/07/063a38cc41d94ec5b8032b1f61d24dfb/h264_1200k_mp4.mp4
2021-10-08	http://news.gdmztv.com/2021/290617.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/08/1f560931b4da4b09ab6f83b243c94ba7/h264_1200k_mp4.mp4
2021-10-09	http://news.gdmztv.com/2021/290662.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/09/8017175c42cf4202b41f3c890d3bd2a2/h264_1200k_mp4.mp4
2021-10-11	http://news.gdmztv.com/2021/290766.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/11/18d7abba65624815b440faad8fbd183c/h264_1200k_mp4.mp4
2021-10-12	http://news.gdmztv.com/2021/290898.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/14/5b8b9ba553e041ee8647a33fde85a2f0/h264_1200k_mp4.mp4
2021-10-13	http://news.gdmztv.com/2021/290895.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/13/5cc309e7963d4a38a30adb36dc6ca973/h264_1200k_mp4.mp4
2021-10-14	http://news.gdmztv.com/2021/290967.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/14/391234108ea84639b55e627ad69ff149/h264_1200k_mp4.mp4
2021-10-15	http://news.gdmztv.com/2021/291025.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/15/9063b340a5f74a29977f562fb868a882/h264_1200k_mp4.mp4
2021-10-16	http://news.gdmztv.com/2021/291064.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/16/d36254232566403b95d45328f8968c11/h264_1200k_mp4.mp4
2021-10-17	http://news.gdmztv.com/2021/291096.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/17/6da327ed74cf4f129fb1ee8d0e737033/h264_1200k_mp4.mp4
2021-10-18	http://news.gdmztv.com/2021/291133.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/18/5b6e7e0a992f4c39a9b4e206a6f3975a/h264_1200k_mp4.mp4
2021-10-20	http://news.gdmztv.com/2021/291259.shtml	http://v8.gdmztv.com:8082/mzt/vod/2021/10/20/daa0c5ca457e4493b454161cb9d7090b/h264_1200k_mp4.mp4
